PUBCHEM_CID,Activity_outcome,Canonical_SMILES
16196260,1,CCOC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)Br.[Br-]
53301173,0,CC1=CC(=NC2=NC(=C(N12)NC3=CC4=C(C=C3)OCCO4)C5=CC6=CC=CC=C6O5)C
9583470,1,CC1=C(C=C(C=C1)NC(=O)ON=CC2=C(N(N=C2C)C(C)(C)C)C)Cl
15945175,1,COC1=CC=C(C=C1)C2=CN(C3=[N+]2C4=CC=CC=C4CC3)C5=CC=C(C=C5)OC.[Br-]
4803021,0,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)C3=CC(=C(C=C3OC)N)Cl)C
135490329,0,CC1=CC(=NN1C2=NC(=NC(=N2)NN=CC3=C(C=CC(=C3)OC)O)NC4=CC=CC=C4)C
11875691,0,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCC4(CCCCC4C3)O)C
4906603,0,CCC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NCCCN3CCOCC3
3254086,0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C(C)OC(=O)C3=CC=C(S3)[N+](=O)[O-]
233874,1,CC(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2
1325822,0,C1=CSC(=C1)C2=C(N=C(N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CS4
878169,0,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)CC3=CC=NC=C3
16303067,0,CN(C)C1=C(C=C(C=C1)S(=O)(=O)N2CCCCC2)NC(=O)CCNC(=O)C3=CC=C(C=C3)Cl
5299834,0,CCN1C=NN=C1SCC(=O)NC2=CC3=C(C=C2C#N)OCO3
16745397,1,CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)CO
663146,1,COC1=CC2=C(C=C1)C3=C(N2)C(=NC=N3)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6
8034762,0,CCCC1=CC(=O)OC2=C1C(=CC(=C2)C)OCC(=O)NC3=CC=CC=N3
17584213,0,CCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4
2996437,0,CC(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC4=CC=CC=C4O3
4136784,0,CC1=C(C=C(C=C1)N2C(=O)C3=C(NN=C3)N=C2SCC(=O)NCCC4=CC(=C(C=C4)OC)OC)Cl
16017117,0,CC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=NS(=O)(=O)N2C)C3=C(C=CC(=C3)OC)OC
16799519,0,CC1=CC=C(C=C1)S(=O)(=O)CCC(=O)NC2=C(C3=C(S2)CN(CC3)C(=O)C)C#N
20893416,1,CCCC1=CC(=O)N2C(=N1)SC(=N2)N3CCC(CC3)C(=O)N4CCN(CC4)C5=CC=C(C=C5)OC
15055242,1,CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCCC3)C.[I-]
654026,0,CCN(CC)C(=O)CSC1=NC2=C(S1)C=C(C=C2)NC(=O)CSC3=NC=CN3C
2463109,0,CC1=CC=CC=C1NC2=NC(=C(S2)C=O)Cl
16193001,1,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC=C(C=C4)F)CCC3.Cl
3177911,0,C1=CC(=CN=C1)CNC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)Br
3979665,0,CN1CC(=O)N(C1=O)CC(=O)NC2=CC=C(C=C2)N3CCOCC3
101486,0,C1=CC=C2C(=C1)C=CC(=N2)NN=CC3=CC=CC=N3
998900,0,C1CC2=C(C(=O)OC3=C2C=C(C=C3)O)N(C1)C(=O)CN4CCN(CC4)C5=NC=CC=N5
9587731,0,CC1=CC(=C(C=C1)C(=O)ON=C(C2=CC=CC=N2)N)C
5927831,0,CC(=NNC1=NC(=CS1)C2=CC=CC=C2)CC3CC(OC3=O)(C)C
25102425,1,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.O.Cl
8271924,0,CCN1C(=CC(=C1C)C(=O)CN2C(=O)C3=CC=CC=C3S2(=O)=O)C
2452652,0,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC=C(O3)[N+](=O)[O-]
3005256,1,CCN(C1=CN=C(C2=CC=CC=C21)C=NNC(=S)N)C(=O)C
644956,1,CC1=C2C(=CC=C1)C=C(C(=N2)SCC(=O)N3CC(=O)NC4=CC=CC=C43)C#N
647227,0,CC1=CC=C(C=C1)OCC2=NN=C(N2CC3=CC=CO3)SCC(=O)NC4=CC5=C(C=C4)OCCO5
3679708,1,C1=CC(=CC=C1NC(=O)NC2=CC(=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)F
53382795,0,C1CC2C(COCC(CN2CC3=CC(=CC=C3)C(F)(F)F)O)OC1CC(=O)NCCC4=CC=CC=C4
16194798,1,CC1CCC(C(C1)OC(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)OC)C(C)C.[Cl-]
3686662,0,CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)CCl
2332199,1,C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=C4C=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=CC(=C6)C(F)(F)F
1143231,1,C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl
7597271,0,CC(=O)N1CCC2=C(C1)SC(=C2C#N)NC(=O)CC3=CC=C(C=C3)F
2724387,1,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=S)N
2229088,0,CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCOCC3)C4=CC=CC=C4
335091,1,CC1=CC2CC(C(=C2C(=O)CC(CCC=CCC(NC(=O)C=CC=C1)C3=CC=CC=C3)O)O)OC
6603402,0,CCCOC1=C(C=C(C=C1)N)N.Cl
2349797,1,C1=CC=C(C=C1)CCNC(=S)NC2=CC=CC3=C2C=CN=C3
833024,0,CC1=C(C(=O)NN1)N=NC2=CC=C(C=C2)S(=O)(=O)N
16746083,1,C1=CC(=CC(=C1)Cl)NC2=NC=NC(=C2)C3=NC(=NC=C3)NCCCO
3237956,0,COC1=C(C=C(C=C1)CCNC(=O)CN2C3=CC=CC=C3C4(C2=O)OCCCO4)OC
4100469,1,C1=CC=C(C=C1)C2=C(N=C(N2)N=NC3=CC=CC=C3O)C4=CC=CC=C4
972436,0,CC1=NC2=CC=CC=C2C(=C1)C3=NN4C(=NN=C4S3)C5=CC=CC=C5
269869,0,CCOC(=O)C1=CC=C(C=C1)N=CC2=CN=C(N=C2N)N
51360318,0,C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(C4=CC=CC5=CC=CC=C54)C6=NN=NN6C7=CC8=C(C=C7)OCCO8
24687832,0,C1=CC(=C(C=C1Cl)NC(=O)C2=CC=C(S2)[N+](=O)[O-])N3C=NC=N3
4422678,0,CCC1(C2(C3=C4C(=C(NC4=C(C=C3)C)C)CCN2C(=O)O1)C)C
2998287,0,CC(C)CN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NCC4CCCO4)N
24979598,0,CCN1CCN(CC1)C2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)NC(=O)C=CC4=CC=C(C=C4)[N+](=O)[O-]
16196349,1,CC1=CC(=CC(=[N+]1C2=CC=CC=C2OC)C)C=C3N(C4=CC=CC=C4S3)C.[I-]
666253,0,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C3=NC(=NO3)C4=CC=CC=N4
3220816,0,CN(C)C1=CC=C(C=C1)NC(=O)CN2CCC(CC2)NC(=O)C3CCCCC3
3129671,0,C1COC2=C(O1)C=CC(=C2)C(=O)CCCC3=CC=CC=C3
1527238,1,COC1=C(C=C2C(=C1)CCN=C2C3=CC=C(O3)C4=C(C=C(C=C4)Cl)Cl)OC
135829845,0,CCOC1=C(C=CC(=C1)C=NNC2=NN=C(N2N)C)O.Cl
693996,0,C1=CC(=CN=C1)CNC(=O)C2=CC=C(O2)[N+](=O)[O-]
786787,0,C1=CC(=C(C=C1Br)SCCC2=CC=NC=C2)F
4178147,0,C1CC(CC(C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])C(F)(F)F
660617,0,CCOC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)C
86261582,0,C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)CSC2=NN=CC(=O)N2
2805189,0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)C3=CC=C(C=C3)F
9552001,1,CCN(CC)C1=NC(=[N+](CC)CC)C2=CC=CC=C21.[O-]Cl(=O)(=O)=O
666815,0,CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)CN3CCOCC3)CC(=O)C4=CC=CC=C4
662164,0,C1CC(OC1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4O
4900419,0,C1CCC2=C(C1)C3=C(C=C(C=C3)OCC(=O)NCCCN4CCOCC4)OC2=O
2494827,0,C1CN(CCC1C(=O)NNC2=C(C(=CC(=C2F)F)F)F)S(=O)(=O)C3=CC=CC=C3F
665525,0,C1CC2=C(C1)NN=C2C3=NN=C4N3N=C(CS4)C5=CC=C(C=C5)Br
9566141,0,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)C=NNC(=S)NCC3=CC=CO3
11293,1,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N
9581590,1,COC1=CC=C(C=C1)OC2=CC=CC=C2C=NO
2106159,1,CC1=NC2=C(S1)C=C(C=C2)NS(=O)(=O)C3=CC4=C(C=C3)OCCO4
45280989,1,C=CC(=O)N1CC(=CC2=CC=C(C=C2)F)C(=O)C(=CC3=CC=C(C=C3)F)C1
45207412,1,CC1=C(C(=CC=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC=NC=C4)C
386517,1,CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C(=CC=C(C3=N2)OC)OC.Cl
135433226,1,C1=CC2=C3C(=C1)C(=O)N(C3=CC=C2)CC4=CC=C(C=C4)C(=O)NN=CC5=C(C=C(C=C5)O)O
2459710,0,CC(C)C(=O)OCC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2OC
49795121,1,CC1=CC(=CC(=C1)F)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC
3005734,1,CC(=NNC(=S)NC1=CC(=CC=C1)Cl)C2=CC=CC=N2
5337997,1,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O
2224947,0,C1COCCN1C2=CC=C(C=C2)NC(=O)CSC3=NC=CC(=O)N3
4323685,1,CC(C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
16196375,1,CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)C.[I-]
1881562,1,CC1=CC(=C(C=C1)N2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC(=CC=C5)OC)C
1216754,0,C1=CC=C2C(=C1)C=CC=C2OC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4C(=O)O
9566902,1,CC(C)(C)C1=CC=C(C=C1)C(=O)ON=C(C2=CC=CC=N2)N
406008,1,CCOC(=O)C1=C(N(C2=C1C3=CC=CC=C3C(=O)C2=O)CC4=CC=CC=C4)C
659940,1,CC1CN(CCN1C2=CC(=CC=C2)OC)C3=NC=NC4=C3NC5=C4C=C(C=C5)F
5295112,0,CC1=CC2=C(C=C1)NC3=C2CCN4C3(C(OC4=O)(C)C)C
391131,1,C1C2CC3CC1CC(C2)(C3)COC(=O)C4=CC=C(C=C4)NCC5=C(C=CC(=C5)O)O
1486794,0,C1CC(=NN(C1)C(=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl
1964370,0,CCCCCOC1=CC=C(C=C1)NC(=O)CSC2=CC=CC3=C2N=CC=C3
137226,1,CC1=CC(=C(C=C1)O)N=NC2=NC=CS2
5721593,1,CC1=C2CCCCC2=C(C(=O)N1)C(=O)C=CC3=CC=CC=C3
776240,1,CCCC1=CN=C(C=C1)C2=CC=C(C=C2)C=CC(=O)O
5253159,1,CC1=C(SC2=NC=NC(=C12)NCC3COC4=CC=CC=C4O3)C
44825720,1,CN(C1CCCCC1)C(=O)C2=CC(=CC=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5
3879,1,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
284708,1,C1=CNC(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CN
431377,1,CC1CCOC(=O)C=CC=CC(=O)OC2CC3C4(C2(C5(CCC6(C(C5O3)O6)C)COC(=O)C1OC(=O)C)C)CO4
9566277,0,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)ON=C(C3=CC=C(O3)[N+](=O)[O-])N
5371064,1,CC(=NNC(=S)NCC=C)C1=CC=CC=N1
346831,0,C1=CC=C(C=C1)C(=C2C=CC(=NO)C(=C2)Cl)C#N
4578494,0,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCCC2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
16547660,0,C1COC2=C(O1)C=CC(=C2)C(=O)NCCC3=CC=CC=C3
9866928,1,CC1CCCC=CC2CC(CC2C(C(CC(=O)O1)S(=O)C3=CC=C(C=C3)O)O)O
764647,0,C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
24981106,0,C1=CC(=C(C=C1Cl)NC(=O)C2=CC=C(O2)[N+](=O)[O-])N3C=NC=N3
72908,0,C1=CC=C2C(=C1)C(=CC(=O)C2=O)N
16309119,0,CCN1C(=NN=N1)SCC(=O)N(C)C2CCS(=O)(=O)C2
24791031,1,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)CC6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
15538510,1,CC1=CC(=CC2=[N+](C3=CC=CC=C3S2)C)C=C(O1)C.[O-]Cl(=O)(=O)=O
49795816,0,CC1(CCN1CC2=CC=C(C=C2)SC)C(=O)NCCOC3=CC=C(C=C3)OC
2836735,0,CCC1CCCCN1C(=O)C2=CC=C(O2)[N+](=O)[O-]
12005926,0,COC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NCCN2.Cl
404470,1,C1=CC=C(C=C1)CC2C(OC3(O2)C=CC(=O)C=C3)CC4=CC=CC=C4
902705,1,C1=CC=C(C=C1)C2=CC=CC=C2OC3=CC=C(C=C3)N
5346839,0,CC1=NO[N+](=C1COC2=CC=C(C=C2)C=NN3C(=NN=N3)N)[O-]
330973,1,CC1CC2C(C(C3(C1C=CC3=O)C)OC(=O)CC(=O)OC4C5C(CC(C6C4(C(=O)C=C6)C)C)OC(=O)C5=C)C(=C)C(=O)O2
23724261,1,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3C)C.[Cl-]
2834427,1,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(C=C4)F)C)C(C)C.[Cl-]
16242076,0,CN(C)C=O.C1COC2=CC=CC=C2C13C(=O)N(C(=O)N3)CC(=O)NC4=CC(=CC=C4)[N+](=O)[O-]
2155253,0,COC1=CC=CC=C1N2C(=O)C3=C(CCS3)N=C2SCC(=O)NC4=CC=C(C=C4)F
5136759,0,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=C(C(=C(C=C2)OC)OC)OC)OCC
4042376,1,C1=CC2=C(C=CN=C2C=NNC(=S)N)C(=C1)C(C(C(F)(F)F)(F)F)(F)F
665250,0,CN1C=C(C=C1C2=NC3=CC=CC=C3N2C)C(=O)C4=CC=C(C=C4)Cl
72512,1,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C
4613548,0,CC(=O)N1CCC2=C(C1)SC(=C2C#N)NC(=O)CC3=CC=CC=C3
16195284,0,CC1=CC=CC=C1NC(=O)C2=C(N(N=N2)CC(=O)NC3=CC=C(C=C3)OC)N
12627137,1,CC1=CC=CC=C1[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O
779411,0,CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(O2)[N+](=O)[O-]
4900945,0,CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCC(=O)NC3CC3
6902615,0,CCN(CC1=CC=CC=C1)C2=CC=C(C=C2)C=NN3CCOCC3
24761965,0,C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=C(C=CC=N3)C(=O)O
1511959,0,CC1=NN=C2N1N(C(=C(S2)C(=O)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)C
11958710,1,CC[N+]1=C(SC2=C1C=C(C=C2)Cl)C=CN(C)C3=CC=CC=C3.[O-]Cl(=O)(=O)=O
16196223,1,CC1=CC(=CC(=[N+]1C2=CC=C(C=C2)OC)C)C=C3N(C4=CC=CC=C4S3)C.[I-]
659975,0,C1CCC2(C1)CC3=CC=CC=C3C4=NN=NN24
100158,1,CC1=C(C(=O)C2=C(C1=O)C3C4C5C(CC(N5C)C(N4C2CO)C#N)C6N3CCO6)OC
264732,0,COC1=CC2=C(C=C1)C3=C(C=C2)C4=CC(=O)CC4(CC3)C(=O)OC
5341375,1,C1CCN(CC1)C2=C(C(=O)C3=CC=CC=C3C2=O)NC4=CC=C(C=C4)C(=O)C=CC5=CC=C(C=C5)O
44552613,0,CC1=CC(=NC=C1)NC(=O)CCCOC2=CC(=O)N(C3=CC=CC=C32)C.C(=O)(C(F)(F)F)O
16682136,1,CCCCCCCCCCCCN1C=CC(=N)C=C1.Br
9591853,0,CC1=CC=C(C=C1)C=NNC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)OC
6099,1,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
16192607,1,CCCCCCCCCN1C2=C(CCCC2)C(=N)C3=C1CCC3.Br
135472810,1,COC1=CC=CC(=C1O)C=NNC2=CC=C(C=C2)C(=O)O
2507867,0,C1CCCN(CC1)C2=CC=C(C=C2)C=O
341543,1,COC1=CC(=O)C2=C(C1=O)C=CC(=N2)Cl
20959045,1,COC1=C(C=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C3=CN=C(O3)C4CC4)OC
2831910,0,C1=CC=C2C(=C1)N=CN2C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-]
1476993,0,CC1=C(SN=N1)S(=O)C2=CC=C(C=C2)Br
573993,1,C1=CSC(=C1)C(=O)NC2=NON=C2NC(=O)C3=CC=CS3
275781,1,C1=CN(C2=NC=NC(=C21)NO)C3C(C(C(O3)CO)O)O
16196165,1,CC1=C(C=C(C=C1)N2C3=[N+](C=C2C4=CC=CS4)C5=CC=CC=C5CC3)C.[Br-]
4655987,0,CC1=C(OC2=CC=CC=C12)C(=O)N(CC3=CC=C(C=C3)F)C4CCS(=O)(=O)C4
652627,1,C1CCC(CC1)CNS(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC=CS3
135404038,0,COC1=C(C=CC(=C1)C=NNC2=C(C(=NS2)SC)C#N)O
2906049,0,C1CN(CCN1C2=CC(=C(C=C2)[N+](=O)[O-])NCC3=CN=CC=C3)S(=O)(=O)C4=CC=CC=C4
6603435,1,CCCCCCN1C2=C(CCC2)C(=N)C3=C1CCC3.Br
280899,1,CN(C)C1=NC=NC2=C1N=NN2C3C(C(C(O3)CO)O)O
232850,0,C1=CC=C(C=C1)N2C(=NN=N2)C3=CC=CC4=CC=CC=C43
5844273,0,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)ON=C(C3=CC=C(O3)[N+](=O)[O-])N
4226646,0,CC1=CC(=C(C=C1)C)NC(=O)CSC2=NN=C(O2)C3=NNC4=CC=CC=C43
3214962,0,CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CCOC)C3=CC=CO3
2608014,1,CC1=CC(=C(N1C2=NOC(=C2)C)C)C(=O)CSC3=NC=NC4=CC=CC=C43
13221014,0,C1=CC=C(C=C1)CNC(=S)NC2=CC=NC=C2
25058344,0,COC1=CC=C(C=C1)C2=C(C3=CC(=C(C=C3C(=O)O2)OC)OC)C#CCCO
4962513,0,C1CCN(C1)C(=O)C(C2=CC=CC=C2)Cl
2046793,0,CC1=C(C=CC=C1Cl)NC(=O)CSC2=NC3=C(N2)C=C(C=N3)Cl
9621159,0,CC(=O)C(=NNC1=CC=CC=C1[N+](=O)[O-])N2CCCC3=CC=CC=C32
374010,1,CC1=C(C(=O)C2=C(C1=O)N3CCC(C3=N2)OC(=O)COC)NC(=O)C
3951768,0,COC1=C(C=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=NC=C4)OC
9616943,0,C1=CC=C2C(=C1)N=C(N2N=CC3=CC=C(S3)[N+](=O)[O-])CO
2250400,0,COC1=CC=C(C=C1)N=C(C2=NC3=CC=CC=C3C=C2)NN
237305,1,CN1C=NC(=C1SC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N)[N+](=O)[O-]
659639,0,COC1=CC(=C(C=C1)OC)C2NC3=C(C(=O)N2)SC(=S)N3C4=CC=CC=C4
1243312,0,CCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)Cl)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
53301249,1,CCOC(=O)C12CC3=C(C1N(C(=O)C4=CC=CC=C24)C5CCCCC5)C=CC(=C3)OC
4076092,0,CCOC(=O)C(C)OC1=CC=CC2=C1C=CN(C2=O)CC(=O)NC3=CC4=C(C=C3)OCCO4
1309471,0,CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC4=CN=CC=C4)C(=O)NCCN5CCOCC5
890163,0,C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OCC(=O)N
6903389,0,CCN(CC1=CC=CC=C1)C2=CC=C(C=C2)C=NNC(=S)NCC=C
16079002,0,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3.CS(=O)(=O)O.O
5474842,1,CCN1C2=CC=CC=C2SC1=CC(=CC3=[N+](C4=CC=CC=C4S3)CC)C
10864994,1,CCN1C2=C(C=CC(=C2)C3=CC=CC=C3)OC1=CC=CC4=[N+](C5=C(O4)C=CC(=C5)C6=CC=CC=C6)CC.CCOS(=O)(=O)[O-]
712247,0,C1=CC(=C(C=C1NC(=O)CSC2=NC=NN2)Cl)Cl
2955782,1,CC1=CC=C(C=C1)S(=O)(=O)CC2CSC3=NC4=CC=CC=C4N23
12006167,1,CC1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NNC3=NC4=C(C=CC=C4S3)C)C
131182,1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
2522096,0,CCCN(CC(=O)NC1=CC=C(C=C1)C(=O)N)CC(=O)NC2=CC=CC=C2C
2551040,0,CC1=C(C(=NN1C2=CC=CC=C2)C)C(=O)OCC(=O)NC3=CC=C(C=C3)NC(=O)C
135497968,1,C1=CC=C2C(=C1)NC(=N2)NN=CC3=C(C=CC(=C3)[N+](=O)[O-])O
398175,1,CC1=[N+](N2C3=CC=CC=C3C(=CC4=CC=C(C=C4)N(C)C)C2=C1)C.C(F)(F)(F)S(=O)(=O)[O-]
4602183,0,CCOC1=CC=C(C=C1)NC(=O)CN2C(=O)C(NC2=O)(C)C3=CC=C(C=C3)OC(F)F
15740787,1,C[N+]1=C2N(C3=CC=CC=C31)N=C(CS2)C4=CC=C(C=C4)OC.[Br-]
915856,0,CC1=CC2=C(C=C1NC(=O)CCl)C(=CC(=O)O2)C
747204,1,CC1=CC(=CC=C1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)O
2526458,0,CN1C=CC=C1C(=O)OCC(=O)N2CCN(CC2)C3=CC=CC=C3
