PUBCHEM_CID,Activity_outcome,Canonical_SMILES
776890,0,CC1=CC(=CC=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-]
46948258,0,COCCNC1=C2C(=NC=N1)N(C=N2)C3CN(CC(O3)CO)CCC4=CC=CC=C4
5713121,1,C[N+]1=C(C=CC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-]
51361380,0,C1CN(CCN1C2=NC=C(C=C2)C(F)(F)F)C(C3=CC4=CC=CC=C4O3)C(=O)NC5=CC6=C(C=C5)OCCO6
3005719,1,CC(=NNC(=S)NC1=CC=CC=C1OC)C2=CC=CC=N2
332456,0,C1=CC=C2C(=C1)C(=O)N(C=N2)CC3=CC=CO3
8975,1,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
3143422,0,CC1=C(C=CC(=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])NC(=O)C3=CC=CO3
2211281,1,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)CN4CCC5=CC=CC=C5C4
126941,0,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
53312907,0,C=CC(=O)NC1=CC(=CC=C1)OC2=NC=NC3=C2C(=CN3)C4=CC5=CC=CC=C5N=C4.C(=O)(C(F)(F)F)O
984185,0,C1COC2=C(O1)C=CC(=C2)C(=O)CSC3=NC4=C(C=NN4)C(=O)N3C5=CC=CC=C5
6552076,1,COC(=O)CC1(CN(N(C12C3=CC=CC=C3C4=CC=CC=C24)C5=CC=C(C=C5)Cl)C#N)C(=O)OC
24687847,0,C1CN(CCN1C(=O)COC(=O)C2=C(C=C(C=C2)O)O)C(=O)COC(=O)C3=C(C=C(C=C3)O)O
24747958,1,CC(C)CC[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)N(C)C.[I-]
3005039,1,CC1=CC=C(C=C1)NC(=S)NN=C(C)C2=CC=CC=N2
5347569,0,CCN1C2=C(C=C(C=C2)C=NN3C(=NN=C3C)C)C4=CC=CC=C41
2805212,0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)C3=CC=CC=C3O
2523900,0,CC1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NC3=CC4=C(CCC4)C=C3
2874834,1,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCCCC3)CC(=O)C4=CC=C(C=C4)C.[Br-]
14009215,1,CC1=[N+]2C=C(C(=CC2=CC=C1)C3=CC=CC=C3)C4=CC=CC=C4.[Br-]
5183241,0,CC1=C(C(C(=C(O1)N)C#N)C2=CN=CC=C2)N3N=C(N=N3)[N+](=O)[O-]
135433306,1,COC1=CC=CC(=C1O)C=NNC(=O)C2=CC=C(O2)CN3C=C(C(=N3)[N+](=O)[O-])Br
4146817,0,COC1=CC(=C(C=C1)C2=NN=C(O2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])OC
1952616,0,C1=CC2=NSN=C2C(=C1Cl)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
342555,0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)OC3=CC=CC=C3
16426534,0,CC1=CC2=C(C(=C(C(=O)O2)C)C)C(=C1)OCC(=O)NC3=CN=CC=C3
2167979,1,C1=CC(=C(C=C1NC(=O)CC(C(F)(F)F)(C(F)(F)F)O)Cl)Cl
16192996,1,CCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-]
5098091,0,COC1=CC=C(C=C1)C2=C(C=C(S2)C(=O)C3=C(C=C(C=C3)Cl)Cl)CC(=O)O
24761319,0,CC1=C(C(=NO1)C2=CC(=C(C(=C2)OC)OC)OC)C=CC3=CC=C(C=C3)N
5719932,1,CC1=CC(=C(C(=O)N1)C(=O)C=CC2=CC=CC3=CC=CC=C32)C
6485356,0,CN1C=C(C=N1)NC(=O)CCl
895157,0,C1CCN(C1)C(=O)C2=CC=C(C=C2)OC3=C(C=C(C=C3)[N+](=O)[O-])Cl
17253748,0,CN1C(=CC(=NS1(=O)=O)C2=CC(=C(C=C2)OC)OC)C(=O)N3CCC4=CC=CC=C4C3
289159,1,C1=CC=C2C(=C1)C(=CC3=C2C=NC=C3)N
889424,0,CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)OC
3264499,0,CC(=O)NC1=CC=C(C=C1)N=C2C=C(C=C(N2O)Cl)[N+](=O)[O-]
6902142,0,C1OC2=C(O1)C=C(C=C2)C(=O)NN=CC3=CC=C(O3)[N+](=O)[O-]
4789729,0,CC1=C(C=CC(=C1)Br)NC(=O)CN2C(=O)C3CC=CCC3C2=O
53383390,0,CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(C=C2)C(F)(F)F)N3C4=CC=CC=C4N=C(C3=O)C5=CC6=CC=CC=C6N5
1393528,1,C1=CC=C(C=C1)S(=O)(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Br)C(=O)NCC4=CN=CC=C4
2541754,1,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC3=CC(=C(C=C3)[N+](=O)[O-])C(F)(F)F
4855101,0,CCOC1=CC=CC=C1N2C(=O)C3=CC=CC=C3N=C2SCC(=O)NC4=CC=CC=C4C(=O)O
6623116,0,COC1=CC(=CC(=C1OC)OC)CCNC2=NN3C(=NN=C3C4=CC=CC=C4)C=C2
16196146,0,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC3=[N+](C(=CS3)C4=C(C=C(C=C4)Cl)Cl)CC=C.[Cl-]
5289419,0,COC1=CC2=C(C=C1)NC(=O)C2=CC3=CN=CN3
5941975,1,CC(=NNC(=S)N)CC(C)(C)C1CCCCC1
2803060,0,C#CCSC1=C(C(=NS1)SCC#C)C#N
3317062,0,C1CC(=O)NC1C(=O)OCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C#N
387042,1,C1C2CC3CC1CC(C2)(C3)OC(=O)C4=CC=C(C=C4)NCC5=C(C=CC(=C5)O)O
6860029,1,CC1=CC(=C(N1C2=CC=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl)C)C=NN4C=NN=C4
5350830,1,CC1=C(C(=O)C2=CC=CC=C2N1)C(=O)C=CC3=CC=CC=C3
5282106,0,CCCCCCCCC=CCCCCCCCC(=O)NCCC1=CC(=C(C=C1)O)O
12004724,1,CCN1C2=CC=CC=C2SC1=CC3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-]
2466717,0,CC(=O)NC1=CC=C(C=C1)NC(=O)COC(=O)CC2=CNC3=CC=CC=C32
16249963,0,CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)NC2=CC3=C(C=C2)OCCO3
15558347,1,C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.Cl.[Cl-]
314146,0,C1=CC(=CN=C1)NC(=O)C2=CC=C(S2)[N+](=O)[O-]
16196319,1,[B-](F)(F)(F)F.CC1=CC(=CC(=[N+]1CC2CCCO2)C)C=C3N(C4=CC=CC=C4S3)C
341279,1,COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC=O)OC)OC
2402326,0,CC1=CC(=C(N1C2=CC=CC=C2)C)C3=NN=C(O3)SCC(=O)NC4=CC(=CC=C4)OC
9629711,0,C1=CC=C2C(=C1)NC(=N2)NN=CC3=CC=CC4=C3N=CC=C4
6265504,1,CC1=CC(=CC=C1)C=C(C2=NC3=CC=CC=C3N2)S(=O)(=O)C4=CC=CC=C4
4562748,0,CC1=CC(=C(C=C1)NC(=O)CN2C(=O)C(NC2=O)(C)C3=CC(=C(C=C3)OC)OC)Br
49789375,1,CC1=C(C=C(C=C1)Cl)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC
16196225,1,CC1(CC(=CC(=[N+]2CCCCCC2)C1)N3CCCC3)C.[I-]
2055896,1,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=C(C3=C(S2)CCC3)C(=O)O
16193300,1,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=CC=C2)CCCCC.[Cl-]
328780,1,C1=CN(C2=C1C3=NC=NN3C=N2)C4C(C(C(O4)CO)O)O
16187234,1,CCCCCCCN1C2=C(CCC2)C(=N)C3=CC=CC=C31.I
3220867,0,CC1=CC(=C(C=C1)NC(=O)CN2CCC(CC2)NC(=O)C3CCCCC3)Br
1418151,0,COC1=CC=C(C=C1)NC2=NC(=NC(=N2)NCCN3CCOCC3)NC4=CC=C(C=C4)OC
9565349,0,COC1=C(C(=C(C=C1)C=NN2C(=NN=C2SC)C3=CC=CC=C3)OC)OC
8384995,0,C1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NCCC3=CNC4=CC=CC=C43
16016996,0,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C(C)N3C(=O)C4=CC=CN4C=N3
135426470,0,CCC1=C(N=C(N(C1=O)C2=CC=C(C=C2)C)SCC(=O)NC3=CC=CC=C3C)O
53382822,0,CCC1=CC=C(C=C1)N2C=C(C(C(=C2N)C#N)C3=CC=C(C=C3)OC)C(=O)OC
705653,0,CC1=CC2=C(C3=C(CCCC3)C(=O)O2)C(=C1)OC(=O)C4=CC=CO4
969014,0,CC1=C(C=C(C=C1)C2=NN3C(=NN=C3S2)C)NC(=O)C4=CC=CO4
49778418,0,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F
665571,0,CC1=C(C(=CC=C1)NC(=O)CSC2=NN=C(O2)C3CCCN3C(=O)OC(C)(C)C)C
82498,1,CC(C)(C)C1=CC=C(C=C1)OC2=CC=C(C=C2)N
429444,1,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)C)OC)OC(=O)N)C)C)O)OC
4900820,0,CCCC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NC3CC(NC(C3)(C)C)(C)C
4394824,0,CC1=CC(=CC=C1)N2C(=NN=C2SCC(=O)NC3=NC=CS3)CNC(=O)C4=CC=CC=C4
24207206,1,CC1=C2C=CC3=C(C=CN=C3C2=NC=C1)C.O
9551005,0,CCCN1CC2=C(C1=O)C(=CC=C2)C(=O)NC(C)C3=CC=CS3
286440,1,C1CN2C3=C(C=C(C=C3)Br)C4=CC=CC=C4C2=N1
18580020,0,CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NS(=O)(=O)C3=C(N2)C=CC(=C3)Cl
45280988,1,C=CC(=O)N1CC(=CC2=CC=C(C=C2)Cl)C(=O)C(=CC3=CC=C(C=C3)Cl)C1
16193034,1,CCN1C2=C(C=C(C(=C2)C)C)SC1=CC3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-]
44143988,0,CC1(CC(=CC(=O)C1)C2=CC(=C(C=C2)OC)OC)C
2677582,0,CSCC1=C(OC2=CC=CC=C21)C(=O)NC3=CC=CC=C3N4CCOCC4
798232,0,CN1C2=CC=CC=C2N=C1CN3CCN(CC3)C4=CC=C(C=C4)Cl
392754,1,C[N+]1=C(C=C2N1C3=CC=CC=C3C2=CC4=CC=C(C=C4)N(C)C)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-]
4315153,0,CC(C1CC2CCC1C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
1254473,0,CS(=O)(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC=C(O3)[N+](=O)[O-]
1988485,0,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=CC=CO4
24816782,0,CC1=CC(=NC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=C(C(=CC(=C3C)C)C)C
7539374,0,COC1=C2C(=CC=C1)SC(=N2)N3CCN(CC3)C(=O)C4=CC=C(O4)[N+](=O)[O-]
3212480,0,CC1=NN=C(N1CC2CCCO2)SCC(=O)NC3=CC=C(C=C3)C(=O)OC
742820,1,C1OC2=C(O1)C=C(C=C2)C=CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N
2318546,1,CC1=CC=C(C=C1)OC2=CC=C(C=C2)OCC(=O)NC3=CC=NC=C3
695356,0,C1CCC2(CC1)C(=CC(=O)O2)NCC3=CC=CO3
3769558,0,C1=CC(=CC(=C1)OC2=NC=CN=C2)NC(=O)CCl
494023,1,CC(C)CCCCCCCCCCCCC(=O)NCC(=O)NC1C(C(C(OC1C(CO)O)NC2=NC=NC3=C2NC=N3)O)O
930040,0,C1=CC=C(C=C1)CNC2=C3C=NN(C3=NC=N2)CC4=CC=C(C=C4)Cl
24747990,1,CC[N+]1=C(C=CC(=C1)C)C=CC2=CC=C(C=C2)N(C)C.[I-]
9566279,0,CC1=C(C(=NO1)C2=C(C(=CC=C2)Cl)Cl)C(=O)ON=C(C3=CC=C(O3)[N+](=O)[O-])N
3577588,0,C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])Cl
23581792,0,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.O.Cl
1345238,1,CC1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=CC=N3
5307115,0,CCOC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)O
3146686,0,C1=COC(=C1)C(=O)NC2=C(C=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])Cl
2085773,0,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C(=N2)C(=O)NCC4=CC=CO4
4910060,0,C1CC2=C(C1)C(=O)OC3=C2C=CC(=C3)OCC(=O)NCCC4=CC=C(C=C4)S(=O)(=O)N
3931024,0,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=C(N=CC=C2)OCC)OCC
9616624,0,CCOC(=O)CCCC1=CC=C(C=C1)C(=NNC(=S)N)C
2091399,0,CC1=CC(=CC=C1)C(=O)NC(C(C)C)C(=O)NC2=NC=C(S2)C
1570,1,C1=CC(=S)N(C=C1)O
1327610,0,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NC(=C(N2)C3=CC=CS3)C4=CC=CS4
3220811,0,COC(=O)C1=CC=C(C=C1)NC(=O)CN2CCC(CC2)NC(=O)C3=CC=CC=C3F
4369270,1,CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O
3220850,0,CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC(=O)NC3=CC=C(C=C3)Br
4820817,0,CCN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCOCC3)C4=CC=CO4
3659548,0,C1=CC(=C[N+](=C1)[O-])C(=O)OCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl
662159,0,C1=CC=C(C(=C1)C2=NN=C3N2N=C(S3)C4=CC=C(O4)Br)Cl
1769385,0,C1CCC2=C(C1)C3=C(C=C(C=C3)OCC(=O)N4CCC(CC4)C(=O)N)OC2=O
788928,1,COC1=CC(=C(C=C1)C(=O)NC2=NC3=CC=CC=C3S2)OC
1150831,1,C1CCC(C1)CCC(=O)NC2=CC=C(C=C2)C(=O)NCC3=CN=CC=C3
5716367,1,CCCCCC[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)N(C)C.[I-]
25162389,0,C1=CSC(=C1)C2=CSC(=N2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
664030,0,CCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CCOC(=O)C4=CC=CS4)N
1583275,0,C1=CC=C(C=C1)C2=C(OC3=NC=NC(=C23)NCCCO)C4=CC=CC=C4
45479870,1,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)[O-].O.[Na+]
16193772,1,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=CC=C2)C(C)(C)CC.[Br-]
5362868,1,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O
1627401,1,C1=CC=C(C=C1)NNC(=O)C(=O)NNS(=O)(=O)C2=CC=C(C=C2)N
3915969,1,CC1=NN(C(=O)C1CC2=CC=CC=C2)C3=NC4=CC=CC=C4N3
4907109,0,CCCC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NCCN3CCOCC3
268975,0,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2)N=CC=C3
7866524,0,C1=CC=NC(=C1)C(=O)OCC(=O)NC2=C(N=CC=C2)Cl
2207528,1,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCOCC3
24747809,1,COC1=CC=C(C=C1)C2=C(C3=C(O2)C=CC(=C3)N4CCOCC4)C#CCO
2947946,0,CCNC1=C(C=CC(=C1)N2CCCC2)[N+](=O)[O-]
260168,1,C1CCCN(CC1)N=CC2=NC3=CC=CC=C3C=C2
948294,1,CC1=CC(=O)C2=CC=CC=C2N1CC(=O)NC3=CC=C(C=C3)OC
15945780,1,CC1=CC=C(C=C1)C2=CC(=[N+](O2)C)C3=CC=C(C=C3)C.[O-]Cl(=O)(=O)=O
16745538,1,CC1CC2C(C(C3(C1C4C(C3=O)O4)C)O)C(=C)C(=O)O2
16195114,0,CC1=CC=CC=C1NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4.Cl
46903218,0,CC1=CC=C(C=C1)S(=O)(=O)N(CC#C)CC2C(C(CN3N2C(=O)C=CC3=O)OC(=O)NCC4=CC(=C(C=C4)OC)OC)OC(=O)NCC5=CC(=C(C=C5)OC)OC
51360490,1,CCC1CCCC(C(C(=O)OC(C(CC=C(C(=CC(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N2CCCC2C(=O)N(C(C(=O)N3CCCC3C(=O)O1)C(C)C)C)COC)C)C(C)C)C)C(C)CC)C)OC)C)C)C)C)O
1954059,0,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=CC=CC=C2N3CCN(CC3)S(=O)(=O)C
44143991,0,CC(=O)NC1=CC=C(C=C1)C2=CC(=O)CC(C2)(C)C
4973618,0,CC1=CC(=O)OC2=C1C=CC(=C2C)OCC(=O)NC3CC(NC(C3)(C)C)(C)C
1098513,0,CC(=O)N(C1=CC=C(C2=CC=CC=C21)OC(=O)C)S(=O)(=O)C3=CC=CC=C3
51359966,0,COC1=C(C=C(C=C1)C2=C(N3C=CC4=CC=CC=C4C3=N2)CC5=CC=CC=C5OC)OC
24982615,1,C1=CC=C(C=C1)NC2=CC=C(C=C2)OCC(=O)NC3=CC=NC=C3
46902868,1,CCC1=C(C=CC(=C1)C2=C(N(N=N2)CCC3COCCO3)CC)C4=CN(N=N4)CC5=CC6=CC=CC=C6C=C5
45480029,1,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)OCC3=CN(N=N3)CC(=O)C4=CC=C(C=C4)O
3164814,0,CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)N3CCOCC3)C4=CC=CO4
20970585,0,COC1=CC=CC=C1NC(=O)CN2CCN(CC2)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N
46948700,0,CC1(CCN1C(=O)CC2=C(C=C(C=C2)Cl)Cl)C(=O)NCC3=CC4=C(C=C3)OCO4
9566753,1,CC1=CC2=C(C=C1)NC3=C2N=NC(=N3)NN=CC4=CC(=CC=C4)O
3244154,0,CC(C(C1=CC=CS1)N2CCN(CC2)C3=CC=CC=C3F)NC(=O)C4=CC=CO4
24761597,1,CC1=C[N+](=C(C=C1)C=CC2=CC=C(C=C2)N(C)C)C.[I-]
5287620,1,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O
2981865,1,CC1=CC(=NC(=N1)SCC(=O)NC2=CC(=C(C=C2)N3CCOCC3)Cl)C
2085043,0,C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)NCCC3=CC=C(C=C3)F
16282287,0,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=C(C=CC(=N2)Cl)Cl)OCC
4165410,1,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3
644417,0,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(N2CCOC)N=CC=C3
2733867,1,CCN(CC)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-]
2742284,1,CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)NC3=CC=C(C=C3)Cl
654198,0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3=CC=CC4=NSN=C43
5228434,0,CC1=CC(=C(C=C1)NC(=O)COC(=O)C(C(C)O)NS(=O)(=O)C2=CC=C(C=C2)Cl)Br
2621280,0,CC1=CC(=C(N1C2=CC3=C(C=C2)OCO3)C)C(=O)CSC4=NN=NN4C5=CC=CC=C5
3246719,0,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5NC(=O)CN)N=C4C3=C2)O.Cl
3730240,0,CCCC1=C(C2=NC3=CC=CC=C3N2C(=C1)NCC4CCCO4)C#N
3744539,0,CC1=CC2=C(C=C1)NC(=O)C3=C(O2)C=CC(=C3)NC(=O)CCl
3000691,1,CC(C1=NC=CC2=CC=CC=C21)NNC(=S)N3CCN(CC3)C4=CC=CC=N4
979681,0,CCOC1=C(C(=CC(=C1)CNC2=CC3=C(C=C2)OCCO3)Br)OC
2404824,0,CC(C)N(C1=CC=CC=C1)C2=CC=C(C=C2)NC(=O)CCl
135476824,1,COC1=CC=CC(=C1O)C=NNC2=C3C(=CSC3=NC=N2)C4=CC=CC=C4
54693363,0,COC1=CC=C(C=C1)CCNC(=O)CSC2=NC3=C(S2)C(=CC(=O)N3)O
16229721,0,COC1=CC(=C(C=C1)NC(=O)CN2C(=O)C3(CCCC4=CC=CC=C43)NC2=O)OC
5153388,0,CN1C=C(C(=N1)C(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N)Cl
4178087,0,CC1=CC=CC=C1NC(=S)NCC2=CC3=C(C=C2)NC4=C3CCCC4
663611,0,CC1(CC2=C(CO1)SC3=C2C(=NC(=N3)SC)SCC(=O)NCC4=CC=CO4)C
1757274,1,CC1=C(SC(=C1C(=O)OC)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)N
46942664,0,CC(=O)NC1=CC(=CN2C1=NC=C2C3=CC(=C(C=C3)F)Cl)C4=CC=C(C=C4)S(=O)(=O)C
1545968,0,COC1=CC=C(C=C1)N2C(=C(SC2=S)C(=O)NCC3=CN=CC=C3)N
4112,0,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
4868340,0,CN(CC1=CC=C(C=C1)OC)C(=O)CCl
44825723,1,CN(CC1=CC=CC=C1)C(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5
2576875,0,COC1=C(C=C2CN(CCC2=C1)C(=O)C3=CC(=O)C4=CC=CC=C4O3)OC
24011657,1,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O
1072148,1,CC(=O)C1=C(C(=O)C2=CC=CC=C2C1=O)C3=CC=C(C=C3)Br
135455135,0,CCC1=C(N=C(NC1=O)SCC(=O)NC2=CC3=C(C=C2)OCCO3)C
125322,0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)O)O
44537709,0,C1CC2=C(C1)C=C(C=C2)NC(=O)CSC3=NC4=C(C=C(C=C4)F)C(=O)N3C5=CC=CC=C5
3159246,0,CCN1C2=C(C=C(C=C2)NC(=O)CCl)OC1=O
24747853,0,C1C(ON=C1C2=CN=CC=C2)CN3C(=CC(=N3)C4=CC=CC=C4)C(=O)NCC5=CC(=CC=C5)C(F)(F)F
720645,1,C1=CC=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)Br
135521531,0,CC1=CC(=C(C=C1)C)NC(=O)CSC2=NC3=C(C=NN3)C(=O)N2
5393549,1,CC1=CC=C(C=C1)C(=O)NN=CC2=CC=C(S2)[N+](=O)[O-]
135421491,0,CC1=C(C2=CC=CC=C2N1)C=NNC3=CC=C(C=C3)[N+](=O)[O-]
