PUBCHEM_CID,Activity_outcome,Canonical_SMILES
5363794,1,CC1COC2(CC1OC(=O)C=CC3=CC=CC=C3)C4(CO4)C5CCC(CC5O2)C(=O)OC6C(C(C(C(O6)C)O)OC(=O)C)OC7C(C(C(C(O7)C)O)OC(=O)C)O
4680057,0,COC1=C(C=C2C3CC4=C(C=NN4C5=CC(=CC=C5)Cl)C(=O)N3CCC2=C1)OC
9444,1,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
2536883,1,COC1=C(C=CC(=C1)SC)C(=O)NC2=NC3=CC=CC=C3N2
2113280,0,C1CCC(=NCC1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CCl
18580770,0,COC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(C(=O)N2N)CC3=CC=CC=C3)OC
395175,1,C[N+]1=C(C=C2N1C3=CC=CC=C3C2=CC4=C(C=C(C=C4)N(C)C)OC)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-]
53299836,0,CCS(=O)(=O)N1CC2=CC(=NC(=C2C1CCO)C3=CC=CC(=C3)C4=CN=CC=C4)C(=O)NCC5CC5
16682221,1,CCCCCCCCCCN1C=CC(=N)C=C1.Br
960954,1,CC(C)(C)C(=O)NC1=CC2=NN(N=C2C=C1Cl)C3=CC=CC=C3
854418,1,COC1=CC=CC=C1C(=O)NC2=NC3=CC=CC=C3N2
16955,1,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=C(C=C3)N(CC)CC.[Cl-]
6895734,0,CC1=CC=CC=C1C(=O)NN=CC2=CC=C(S2)[N+](=O)[O-]
16189663,0,CC1=CC(=C(C=C1NC(=O)CN2C=CSC2=N)OC)[N+](=O)[O-].Cl
266923,1,C1=CC2=C(C(=O)C(=C(C2=O)N)Br)N=C1
928277,1,C1CC2=NC3=C(CN2C1)C=C(C=C3)Br
893207,1,CC1=C(C(=CC=C1)OCC(=O)NC2=CC=NC=C2)C
12005581,1,CCCCCOC1=C(C=C(C=C1)Br)CSC(=N)N.Cl
46948385,1,CC1=C(SC(=O)N1CC2=CC(=C(C=C2)F)Cl)C(=O)NC3=CC(=C(C=C3)OC)OC
3311355,1,CC1=C(SC(=C1C(C2=CN=CC=C2)N3CCN(CC3)C4=CC=C(C=C4)F)NC(=O)C5=CC=CO5)C
93149,1,CC1=C2C=CC3=C(C2=NC=C1)N=CC=C3
181390,1,CC1CCOC(=O)C=CC=CC(=O)OC2CC3C4(C2(C5(CCC6(C(C5O3)O6)C)COC(=O)C1O)C)CO4
3116196,0,CC1=C(C=C(C=C1[N+](=O)[O-])C(=O)NC2=CC=C(C=C2)CC3=CC=NC=C3)[N+](=O)[O-]
2523069,0,CC1=C(C=CC(=C1)Br)NC(=O)CN2C(=O)CCC2=O
6364517,1,CCN1C2=CC=CC=C2SC1=CC(=CC3=[N+](C4=CC=CC=C4S3)CC)C.[I-]
49795520,0,CC1(CCN1CC2=CC3=CC=CC=C3C=C2)C(=O)NCCOC4=CC=C(C=C4)OC
3716555,0,COC1=CC2=C(C=C1)C(N(CC2)C(=O)CCl)C3C(=O)CCCC3=O
555237,0,C1=CC=C(C=C1)N2C(=C3C=CC(=CC3=[N+]2[O-])[N+](=O)[O-])C#N
880868,0,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)C#N)C=O
1304231,0,C1COCCN1C(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-]
2199,1,CC(=O)OC1C(CNC1CC2=CC=C(C=C2)OC)O
3948273,0,C1COC2=C(O1)C=CC(=C2)NC(=O)COC(=O)C3=CC=C(O3)Br
16196147,1,COC1=CC=CC=C1N2C3=[N+](C=C2C4=CC=CC=C4)C5=CC=CC=C5CC3.[Br-]
2175947,1,CCC1CC(=CC2=CN=CC=C2)C(=O)C(=CC3=CN=CC=C3)C1
2049751,0,CC1=NN=C(N(C1=O)N)SCC(=O)NC2=CC=C(C=C2)Br
12006268,1,CCOC1=CC2=C(C=C1)[N+](=C(S2)N)CC3=CC(=CC4=C3N=CC=C4)C.[Br-]
46948660,1,COC1=C(C=C(C=C1)Cl)C2=NNC(=C2)C(=O)NC3=CC(=C(C=C3)OC)OC
20917974,1,CCC1=CC=CC=C1NC2=NN3C(=O)C4=C(C=C(C=C4)C(=O)NCC5=CC=CC=N5)N=C3S2
22524940,1,CCC1=CC=C(C=C1)S(=O)(=O)N=C2C=C(C(=O)C3=CC=CC=C32)NC4=CC=C(C=C4)O
3116398,0,C1=CC=C(C(=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=CC=C(O4)[N+](=O)[O-])F
5328015,1,COC1=CC=C(C=C1)CNC2=NC=NC3=CC=CC=C32
24980351,0,CCCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=C(O3)[N+](=O)[O-]
17757095,0,CC1=C(SC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=C(ON=C4C)C
66541,1,CN1C2=NC(=O)N(C(=O)C2=NC=N1)C
864329,1,C1CCC(CC1)C2=CC=C(C=C2)NC(=O)CSCC(=O)O
882562,0,COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CC#N
3256325,1,CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC4=CC=C(C=C4)F)C(=O)NCCN5CCOCC5
2161148,0,CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)C=CC2=CC3=C(C=C2)OCO3)C
2803102,1,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=S)NCC3=CN=CC=C3
9586790,0,CC1=CC(=C(C=C1)C(=O)ON=C(C2=CC=CC=N2)N)Cl
644590,0,CC1=CC=C(C=C1)CNC2=CC=C(C=C2)N3CCN(CC3)C(=O)C
2302047,1,COC1=CC=CC=C1N2C(=NN=N2)S(=O)(=O)CC3=CC=C(C=C3)Cl
45281159,1,CN(C)CCC(=O)N1CC(=CC2=CC=CC=C2)C(=O)C(=CC3=CC=CC=C3)C1.Cl
1504737,1,CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)S(=O)(=O)NCC3=CC=CC=C3)C(C)C
6540209,0,CC1=CC2=C(C(=C1C3=CC=C(C=C3)N(C)C)C)C(=CC(=O)O2)C4=CC=CC=C4
3142805,0,CC1=CC(=C(C=C1C)O)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl
5767688,1,C1=CC=C(C=C1)S(=O)(=O)C(=CC2=CC=C(O2)C3=CC=C(C=C3)Cl)C(=O)NCC4=CN=CC=C4
856019,0,C1=CC2=C(C=CC=N2)C(=C1)NC(=O)CCl
3242209,0,C1CN(CCN1CC(=O)NC2=CC3=C(C=C2)OCCO3)S(=O)(=O)C4=C(C=CC(=C4)Cl)Cl
1472216,1,COC1=NC=C(C=C1)NC(=O)C(=C(S(=O)CC2=CC=CC=C2)Cl)Cl
6900364,0,CCN(CC1=CC=CC=C1)C2=CC=C(C=C2)C=NNC(=O)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4
135472870,0,COC1=C(C(=NC=C1)OC2=CC=CC=C2)C(=O)NC=NOCC3=CC=CC=C3F
380564,0,CC1C(C2=CC3=C(C=C2OC1N4CCOCC4)OCO3)C5=C(C(=CC=C5)OC)O
1163944,0,COC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=CN2C3=CN=CC=C3
5346576,0,CCOC1=C(C=CC(=C1)C=NN2C(=NN=N2)N)OCC3=[N+](ON=C3C)[O-]
367095,1,C1=CC=C(C=C1)C(=CC2=CC(=CC=C2)C#N)C(=O)C3=CC=CC=C3
262537,1,COC1=CC(=CC(=C1OC)OC)C=CC(=O)C2=CC(=C(C(=C2)OC)OC)OC
6494320,0,CCCC1=NN=C(O1)SCC(=O)NC2=CC=C(C=C2)C(=O)OCC
24761154,1,CC1=CC2=C(C=C1)N(C(=C2C=CC3=CC=[N+](C=C3)C)C)C.[I-]
659499,0,C1=CC2=C(C=C1N)N=C(O2)C3=C(C=CC(=C3)Br)Cl
16335602,1,CC1=CC(=C(C=C1)NC(=O)CSC2=CC3=C(C=C2)OCCO3)O
992688,1,CC1=CC=C(C=C1)N2C(=NN=N2)SCC3=CC(=C(C(=C3)OC)OC)OC
46903543,0,CC1CN(S(=O)(=O)C2=C(C=C(C=C2)C3=CC=CC=C3F)OC1CN(C)CC4=CC=NC=C4)C(C)CO
3236714,0,C1CCC(CC1)N2CC3=C(C2=O)C(=CC=C3)C(=O)NCC4=CN=CC=C4
22324,1,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Cl-]
24792118,1,C1CN(CCC1OC2=CC=C(C=C2)C(=O)NCCOC3=CN=CC=C3)CC4=CC=CC=N4
9566278,0,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)ON=C(C3=CC=C(O3)[N+](=O)[O-])N
5717644,1,CC(=NNC(=S)N)C12CC3CC(C1)CC(C3)C2
1880649,1,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC(=S)NNC(=O)C3=CC=CC=C3O
12477066,1,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O
3244475,0,COC1=CC=C(C=C1)S(=O)(=O)N2CCCN(CC2)CC(=O)NC3=CC(=C(C=C3)OC)Cl
4332662,1,CCCOC(C1=CC=CC=C1)(C2=CC=C(C=C2)C(F)(F)F)C(C(=O)O)OC3=NC(=CC(=N3)C)C
7951074,0,CC(C)(C(=O)OCC(=O)NCCC1=CC=CC=C1)OC2=CC=C(C=C2)Cl
17253733,0,CN1C(=CC(=NS1(=O)=O)C2=CC(=C(C=C2)OC)OC)C(=O)NC3=CC=C(C=C3)OC
6540221,0,CC1=CC2=C(C(=C1C3=C(C=CS3)C(=O)C)C)C(=CC(=O)O2)C4=CC=CC=C4
4905846,0,CCCC1=CC(=O)OC2=C1C(=CC(=C2)C)OCC(=O)NC3CC3
3725036,1,CC1=CC(=C(C=C1)NC2=NC(=NC(=N2)N)CCl)C
15945234,0,C1COCCN1C2=CC=C(C=C2)NC(=O)COC(=O)C(CCC(=O)N)NC(=O)C3=CC=C(C=C3)F
16806362,0,CC(C)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC=C(O3)[N+](=O)[O-].Cl
685884,0,CC(=O)NC1=NC=C(S1)CC2=C(C=CC(=C2)Cl)Cl
3317655,1,CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N4CCOCC4
51361442,1,CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)C(C)C)NC2=O
135512398,0,CC1=NN=C(NC1=O)SCC(=O)NC2=C(C3=C(S2)CCCC3)C(=O)N
8069390,0,CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCC(=O)NC3=NC=CS3
16406758,1,CC1(CC(=O)C2=C(C=C(C=C2O1)OCC(=O)NC3=CC(=C(C(=C3)OC)OC)OC)O)C
9663906,0,CC(=NNC(=S)N)C1=CC=C(C=C1)N2C=CN=C2
24789873,1,CCN1C2=C(C=C(C(=C2)NC(=O)C3=CC=CC=C3OCC)N4CCCC4)N(C1=O)CC
796436,0,CC1=C(C(=CC=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])C
264160,0,CC1CC(=CC2=CC=C(C=C2)N)C(=O)O1
5791766,1,CC1=CC(=C(C=C1C)S(=O)(=O)N=C2C=C(C(=O)C3=CC=CC=C32)SC4=NC=NN4)C
3832,1,C1=COC(=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O
2789467,0,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NC4=CC(=CC=C4)O.Cl
17838235,1,C1=CC(=C(C=C1Cl)Cl)CC(=O)NC2=CC=NC=C2
4840549,0,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])S(=O)(=O)N3CCOCC3
661707,0,COC1=CC(=C(C=C1)NC(=O)CSC2=C(C(C3=C(N2)CCCC3=O)C4=CC=CO4)C#N)OC
5739396,0,COC1=CC=C(C=C1)C=CC2=NC3=CC=CC=C3C(=O)O2
4412278,1,CC1(CC2CC(C1)(CN2S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N5CCOCC5)C)C
665706,0,C1CC2=C(C1)NN=C2C3=NN=C4N3N=C(CS4)C5=CC=CC=C5
4965514,0,C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3)OCC(=O)NCCCN4C=CN=C4
12005596,1,CCCCCCCCCCCC[N+](C)(C)CC#CC.[Br-]
659230,0,COC1=C(C2=C(C=C1)C3N(C2=O)C4=CC=CC=C4C(=O)N3C5=CC=CC=C5F)OC
1342143,0,COC1=CC=CC=C1N2CCN(CC2)CC3=CC(=C(C4=C3C=CC=N4)O)Br
24685928,0,CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)COC2=CC=C(C=C2)Br)OCC
2323706,1,CC(C)CCOC1=CC(=CC=C1)OCC(=O)NC2=CC=NC=C2
1073957,0,CC(C)CCC1=C(N=C(NC1=O)SCC(=O)NCCC2=CC(=C(C=C2)OC)OC)O
16196053,0,CC(C)NC(=O)CN1CCN(CC1)C(=O)CCl.Cl
3160952,0,CC1=C(C2=NSN=C2C=C1)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
707760,0,CCC1=CC(=O)OC2=CC3=C(C=C12)C(=CO3)C4=CC(=C(C=C4)OC)F
2314215,1,C1CN(CCC1C(=O)NC2=NC=C(C=C2)Br)S(=O)(=O)C3=CC=CS3
1113672,0,C1COCCN1C2=NC(=NC(=N2)NC3=CC(=CC=C3)O)N4CCOCC4
1086218,0,CCC1=NC(=C(C=C1C)C#N)SCC(=O)N2CCC3=CC(=C(C=C3C2)OC)OC
738196,0,C1COCCN1C2=NC(=NC(=N2)N3C=CC=N3)N4CCOCC4
6858650,0,CCN1C2=C(C=C(C=C2)C=NN3C=NN=C3)C4=CC=CC=C41
3188539,1,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)OCC
5129136,0,CC(=O)N1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
16196135,1,CN(C)C1=CC=C(C=C1)[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O
170158,0,CC1=CC(=C(C=C1)NC(=O)CCl)C
2111906,0,CC1=CC(=C(N1C2=CC=CC=C2F)C)C(=O)CSC3=CC=C(C=C3)NC(=O)C
2948568,0,CCN1CCN(CC1)C2=C(C=C(C(=C2)N3CCCC3)[N+](=O)[O-])F
3147386,0,CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCOC
16244818,0,C1=CC(=CC=C1NC(=O)CN2C=CSC2=N)S(=O)(=O)N.Cl
25161846,0,CC(C(=O)OCC(=O)NCCC1=CC=CC=C1)OC2=CC=C(C=C2)C(=O)C
645210,1,CC1=C(C(NC(=O)N1)C2=CC=C(C=C2)F)C(=O)OCC3=CC4=C(C=C3)OCO4
5115067,1,C1C(OC2=CC=CC=C2O1)CNC3=C4C(=CSC4=NC=N3)C5=CC=CC=C5
979428,0,CC(C)(C)NC(=O)COC1=C(C=C(C=C1)CNC2=CC=C(C=C2)CNC3=NC=NN3)OC
2980954,0,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=CC=C4
744850,0,CCN(CC)C(=O)COC1=CC(=CC2=C1C3=C(CCCC3)C(=O)O2)C
657154,1,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F
2799295,0,CC1=C(C(=NO1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])Br
4961984,0,CCN(CC1=CC(=C(C=C1)OC)F)C(=O)CCl
1260111,0,CC(=O)C1=CC=C(C=C1)NC(=O)COC2=CC=CC=C2C(=O)NC3=CC=CC=C3
16192748,0,C1=CC2=C(C=CC(=C2N=C1)N)Br.Cl
2309197,0,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
135582343,0,C1=CC=C(C=C1)C(=CC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O)O
24240004,1,CCOC1=C(C=CC(=C1)C=C2C(=O)N(C(=N2)SC(C)C(=O)N)C3=CC=C(C=C3)OC(F)F)O
44144286,1,CC12CCC(CC1CCC3C2CCC4(C3(CC(C4C5=CC(=O)OC5)O)O)C)O
167666,0,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)O)O)C)O)C)OC
1331247,1,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CO3
843285,0,CC(=NOC1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)CCl)C
2831792,1,CCCCCN1C2=C(CCC2)C(=N)C3=CC=CC=C31.I
49795375,0,CC(C1=CC(=CC=C1)OC)(C2=NC(=CS2)C3=CC=CC(=C3)C#N)O
9551998,1,CC1=CC=C(C=C1)N2C3=[N+](C=C2C4=CC=C(C=C4)Br)C5=C(CC3)C=CC6=C5N=CC=C6.[Br-]
650445,0,COC1=CC2=CC(=C(N=C2C=C1)N3CCC(CC3)O)C#N
3436736,1,COC1=C(C=C(C=C1)CC(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCCCCC3)OC
434381,1,C1OC2=C(O1)C=C3C(=C2)C4=CC(C(C(C4NC3=O)O)O)O
24761242,0,CC1=C(C(=NO1)C2=CC(=C(C(=C2)OC)OC)OC)C3=CN=C(C=C3)N(C)C
24981296,0,C1=CC(=C(C=C1C(F)(F)F)NC(=O)C2=CC=C(O2)[N+](=O)[O-])N3C=NC=N3
1811598,1,CN(C1=CC=CC=C1)C(=O)COC2=CC=CC=C2C(=O)NCCOC3=CC=CC=C3
4108686,0,CC1CCCC(N1C(=O)COC(=O)CCC2CCCC2)C
4109389,1,CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)N(C3=O)C)C)C
2444994,0,CCN1C2=C(C(=C(S2)C(=O)C3=C(C=CC(=C3)F)F)N)C(=O)NC1=O
135431331,0,C1=CC=C(C=C1)C2=NC(=C(C(=O)N2)N=O)N
5381484,0,CC1=CC(=O)OC2=C1C(=CC(=C2)O)OCC3=CC=CC=C3
24747913,1,CC1=CC2=C(C=C1C)SC3=C(C2=O)C=C(C=C3)C#CC4(CCCCC4)O
795858,0,C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CCl
2958734,1,CC1CC2=CC=CC=C2N1C3=NC=NC(=C3[N+](=O)[O-])N
72810,1,C1=CC2=C(C3=C(C=CC=N3)C(=O)C2=O)N=C1
4900934,0,C1CCC2=C(C1)C3=C(C=C(C=C3)OCC(=O)NCCN4CCOCC4)OC2=O
6495323,0,CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(N2C)CNC(=O)C3=CC=CO3)C
395179,1,CCOC(=O)C1=[N+](N2C3=CC=CC=C3C(=CC4=CC=C(C=C4)N(C)C)C2=C1)C.C(F)(F)(F)S(=O)(=O)[O-]
24891929,0,COCCN1C(=O)C2=C(C3=CC=CC=C3N2)N=C1SCC(=O)NC4=CC=C(C=C4)C(=O)N
135482421,0,CC1=CC(=C(N1CCOC)C)C2=NNC(=NC3=CC=CC=C3)SC2
72438,1,CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)N(C)CC3=CC=CC=C3)[N+](=O)[O-]
16423676,0,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)C
4407764,1,COC1=C(C=C(C=C1)C(=O)NC2=CN(N=C2)CC3=CC=C(C=C3)Cl)OC
3678007,0,CC(C1=CC=CC=C1Br)NC(=O)CCl
3674517,0,C1=CC(=CC=C1N)NC2=C(C=NC=C2)[N+](=O)[O-]
2366523,0,COC1=C(C=C(C=C1)NC(=O)CN2C(=O)C3(CCCC3)NC2=O)Cl
24687659,0,CC(=O)NC1=CC=CC(=C1)C(=O)OCC(=O)N2CCN(CC2)C(=O)COC(=O)C3=CC(=CC=C3)NC(=O)C
3631689,0,C1=CC=C(C(=C1)N)NC2=C(C=NC=C2)[N+](=O)[O-]
46903217,1,CC1=CC=C(C=C1)S(=O)(=O)N(CC#C)CC2C(C(CN3N2C(=O)C=CC3=O)OC(=O)NC4=CC=CS4)OC(=O)NC5=CC=CS5
45280986,1,COC1=C(C=C(C=C1)C=C2CSCC(=CC3=CC(=C(C=C3)OC)OC)C2=O)OC
651074,0,CCOC(=O)C1=CC2=C(N1CC(=O)NC3=CC4=C(C=C3)OCCO4)C=CS2
230487,0,C1=CC=C2C(=C1)C=CC(=N2)C(C3=C(C=CC=C3Cl)Cl)O
9568956,0,CC(=NNC1=C(C=CC(=C1)C(F)(F)F)Cl)C2=CN=CC=C2
243725,1,CC(C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
2851202,0,CC1=C(C=CC(=C1)[N+](=O)[O-])NCC2=CC3=CC=CC=C3C=C2
9635063,1,CCCC(=O)NC1=CC=C(C=C1)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-]
51361441,1,CC(=O)OC1CCC(C2C1(C3CCC4CC3(C(C2)O)C(=O)C4=C)C)(C)C(=O)OC
310860,1,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CC=C(C=C3)N
1104204,0,CC1=C(C=CC=C1NC(=O)C2=CC=C(O2)[N+](=O)[O-])C3=NC4=C(O3)C=CC=N4
3157186,0,CCCC1=C(C2=NC3=CC=CC=C3N2C(=C1)NCCOCCO)C#N
9535910,0,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CC=C(S3)[N+](=O)[O-]
4909772,0,C1COCCN1CCNC(=O)COC2=C(C=C3C(=CC(=O)OC3=C2)C4=CC=CC=C4)Cl
12004547,1,COC1=CC2=NC3=C(C=C2C=C1)C(=NN3C(=O)C4=CC=CC=C4[N+](=O)[O-])N
5310342,0,C1=CC=C(C=C1)CCNC(=O)CN2C=NC3=C(C2=O)N=NN3C4=CC=CC=C4
4872337,1,C1CCC(CC1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCCCN
1104217,0,C1=CC(=CN=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=CC=C(O4)[N+](=O)[O-]
1256424,0,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=CS4
240739,1,C1=CC2=C(C=C1S(=O)(=O)N)C(=O)C(=C(C2=O)Cl)N
280522,1,CCS(=O)(=O)O.CC1(N=C(N=C(N1C2=CC=C(C=C2)CCCCC3=CC=CC=C3)N)N)C
3164003,0,CC(C)(C)C(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
707701,0,CCCC1=CC(=O)OC2=C1C=C3C(=C(OC3=C2)C)C
1194328,0,CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)CSC3=NN=C4N3C=CC=C4
2140576,1,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=C2C=CC=N3)O)Cl
3240004,0,CC1=C(C(=NN1CC2=CC=C(C=C2)Cl)C)NC(=O)C3=NOC4=C3CCCCC4
1505905,0,CC1=C(C=CC=C1F)NS(=O)(=O)C2=CC=C(C=C2)N3CCCC3=O
49778835,1,COC1=C(C=C(C=C1)CNC(=O)C2=CC=CC3=C2OC=C3C4=CN=CC=C4)OC
3716222,0,CNC(=O)C1=CC=CN(C1=O)CC2=CC=C(C=C2)C(F)(F)F
6875173,0,CC1=C(SC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])C
42628600,1,CC1C(CC2CC(NC3=NCC1N23)C(C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O
327045,1,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)[N+](=O)[O-]
1307598,0,C1COCCN1CCNC2=C3C=NN(C3=NC=N2)C4=CC=C(C=C4)Cl
44825859,1,C1C2=CN=NN2C3=CC=CC=C3C(N1CC4=CC(=CC(=C4)Cl)Cl)C#N
72402,1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
